  0.16000000E+00   0.10000000E-02   0.65877676E-01   0.19389671E+00
  0.16000000E+00   0.20100000E+00   0.67296946E-01   0.19427657E+00
  0.16000000E+00   0.40100001E+00   0.67410629E-01   0.19552143E+00
  0.16000000E+00   0.60100001E+00   0.67524530E-01   0.19759069E+00
  0.16000000E+00   0.80100001E+00   0.67666423E-01   0.20047126E+00
  0.16000000E+00   0.10010000E+01   0.67838258E-01   0.20414738E+00
  0.16000000E+00   0.12010000E+01   0.68036844E-01   0.20859968E+00
  0.16000000E+00   0.14010000E+01   0.68256543E-01   0.21380530E+00
  0.16000000E+00   0.16010000E+01   0.68490732E-01   0.21973806E+00
  0.16000000E+00   0.18010000E+01   0.68732667E-01   0.22636889E+00
  0.16000000E+00   0.20010000E+01   0.68976090E-01   0.23366627E+00
  0.16000000E+00   0.22010000E+01   0.69215594E-01   0.24159671E+00
  0.16000000E+00   0.24010000E+01   0.69446484E-01   0.25012510E+00
  0.16000000E+00   0.26010000E+01   0.69664633E-01   0.25921536E+00
  0.16000000E+00   0.28010000E+01   0.69866377E-01   0.26883081E+00
  0.16000000E+00   0.30010000E+01   0.70048592E-01   0.27893457E+00
  0.16000000E+00   0.32010000E+01   0.70208718E-01   0.28948998E+00
  0.16000000E+00   0.34010001E+01   0.70344802E-01   0.30046083E+00
  0.16000000E+00   0.36010001E+01   0.70455464E-01   0.31181173E+00
  0.16000000E+00   0.38010001E+01   0.70539826E-01   0.32350838E+00
  0.16000000E+00   0.40010001E+01   0.70597457E-01   0.33551765E+00
  0.16000000E+00   0.42010001E+01   0.70628335E-01   0.34780783E+00
  0.16000000E+00   0.44010001E+01   0.70632762E-01   0.36034864E+00
  0.16000000E+00   0.46010001E+01   0.70611342E-01   0.37311143E+00
  0.16000000E+00   0.48010001E+01   0.70564905E-01   0.38606914E+00
  0.16000000E+00   0.50010001E+01   0.70494466E-01   0.39919628E+00
  0.16000000E+00   0.52010001E+01   0.70401163E-01   0.41246906E+00
  0.16000000E+00   0.54010001E+01   0.70286236E-01   0.42586523E+00
  0.16000000E+00   0.56010001E+01   0.70150985E-01   0.43936412E+00
  0.16000000E+00   0.58010001E+01   0.69996723E-01   0.45294653E+00
  0.16000000E+00   0.60010001E+01   0.69824781E-01   0.46659477E+00
  0.16000000E+00   0.62010001E+01   0.69636471E-01   0.48029241E+00
  0.16000000E+00   0.64010001E+01   0.69433081E-01   0.49402447E+00
  0.16000000E+00   0.66010001E+01   0.69215859E-01   0.50777708E+00
  0.16000000E+00   0.68010001E+01   0.68986001E-01   0.52153763E+00
  0.16000000E+00   0.70010001E+01   0.68744654E-01   0.53529452E+00
  0.16000000E+00   0.72010001E+01   0.68492903E-01   0.54903723E+00
  0.16000000E+00   0.74010001E+01   0.68231778E-01   0.56275616E+00
  0.16000000E+00   0.76010001E+01   0.67962249E-01   0.57644262E+00
  0.16000000E+00   0.78010001E+01   0.67685221E-01   0.59008870E+00
  0.16000000E+00   0.80010001E+01   0.67401540E-01   0.60368726E+00
  0.16000000E+00   0.82010001E+01   0.67111999E-01   0.61723192E+00
  0.16000000E+00   0.84010001E+01   0.66817331E-01   0.63071685E+00
  0.16000000E+00   0.86010001E+01   0.66518220E-01   0.64413693E+00
  0.16000000E+00   0.88010001E+01   0.66215295E-01   0.65748748E+00
  0.16000000E+00   0.90010001E+01   0.65909142E-01   0.67076441E+00
  0.16000000E+00   0.92010001E+01   0.65600295E-01   0.68396405E+00
  0.16000000E+00   0.94010001E+01   0.65289249E-01   0.69708320E+00
  0.16000000E+00   0.96010001E+01   0.64976460E-01   0.71011896E+00
  0.16000000E+00   0.98010001E+01   0.64662342E-01   0.72306890E+00
  0.16000000E+00   0.10001000E+02   0.64347278E-01   0.73593085E+00
  0.16000000E+00   0.10201000E+02   0.64031615E-01   0.74870295E+00
  0.16000000E+00   0.10401000E+02   0.63715673E-01   0.76138362E+00
  0.16000000E+00   0.10601000E+02   0.63399742E-01   0.77397156E+00
  0.16000000E+00   0.10801000E+02   0.63084086E-01   0.78646563E+00
  0.16000000E+00   0.11001000E+02   0.62768944E-01   0.79886496E+00
  0.16000000E+00   0.11201000E+02   0.62454535E-01   0.81116882E+00
  0.16000000E+00   0.11401000E+02   0.62141056E-01   0.82337668E+00
  0.16000000E+00   0.11601000E+02   0.61828685E-01   0.83548821E+00
  0.16000000E+00   0.11801000E+02   0.61517581E-01   0.84750313E+00
  0.16000000E+00   0.12001000E+02   0.61207891E-01   0.85942133E+00
  0.16000000E+00   0.12201000E+02   0.60899744E-01   0.87124285E+00
  0.16000000E+00   0.12401000E+02   0.60593257E-01   0.88296782E+00
  0.16000000E+00   0.12601000E+02   0.60288532E-01   0.89459642E+00
  0.16000000E+00   0.12801000E+02   0.59985661E-01   0.90612897E+00
  0.16000000E+00   0.13001000E+02   0.59684727E-01   0.91756584E+00
  0.16000000E+00   0.13201000E+02   0.59385801E-01   0.92890750E+00
  0.16000000E+00   0.13401000E+02   0.59088946E-01   0.94015443E+00
  0.16000000E+00   0.13601000E+02   0.58794217E-01   0.95130721E+00
  0.16000000E+00   0.13801000E+02   0.58501661E-01   0.96236649E+00
  0.16000000E+00   0.14001000E+02   0.58211318E-01   0.97333287E+00
  0.16000000E+00   0.14201000E+02   0.57923223E-01   0.98420712E+00
  0.16000000E+00   0.14401000E+02   0.57637406E-01   0.99498990E+00
  0.16000000E+00   0.14601000E+02   0.57353891E-01   0.10056820E+01
  0.16000000E+00   0.14801000E+02   0.57072695E-01   0.10162843E+01
  0.16000000E+00   0.15001000E+02   0.56793834E-01   0.10267974E+01
  0.16000000E+00   0.15201000E+02   0.56517320E-01   0.10372224E+01
  0.16000000E+00   0.15401000E+02   0.56243159E-01   0.10475599E+01
  0.16000000E+00   0.15601000E+02   0.55971357E-01   0.10578110E+01
  0.16000000E+00   0.15801000E+02   0.55701914E-01   0.10679764E+01
  0.16000000E+00   0.16001000E+02   0.55434830E-01   0.10780571E+01
  0.16000000E+00   0.16201000E+02   0.55170101E-01   0.10880538E+01
  0.16000000E+00   0.16401000E+02   0.54907724E-01   0.10979677E+01
  0.16000000E+00   0.16601000E+02   0.54647692E-01   0.11077994E+01
  0.16000000E+00   0.16801000E+02   0.54389997E-01   0.11175501E+01
  0.16000000E+00   0.17001000E+02   0.54134627E-01   0.11272205E+01
  0.16000000E+00   0.17201000E+02   0.53881566E-01   0.11368115E+01
  0.16000000E+00   0.17401000E+02   0.53630806E-01   0.11463241E+01
  0.16000000E+00   0.17601000E+02   0.53382333E-01   0.11557592E+01
  0.16000000E+00   0.17801000E+02   0.53136130E-01   0.11651177E+01
  0.16000000E+00   0.18001000E+02   0.52892181E-01   0.11744005E+01
  0.16000000E+00   0.18201000E+02   0.52650472E-01   0.11836085E+01
  0.16000000E+00   0.18401000E+02   0.52410984E-01   0.11927425E+01
  0.16000000E+00   0.18601000E+02   0.52173698E-01   0.12018035E+01
  0.16000000E+00   0.18801000E+02   0.51938592E-01   0.12107923E+01
  0.16000000E+00   0.19001000E+02   0.51705646E-01   0.12197099E+01
  0.16000000E+00   0.19201000E+02   0.51474846E-01   0.12285571E+01
  0.16000000E+00   0.19401000E+02   0.51246169E-01   0.12373347E+01
  0.16000000E+00   0.19601000E+02   0.51019594E-01   0.12460436E+01
  0.16000000E+00   0.19801000E+02   0.50795096E-01   0.12546846E+01
  0.16000000E+00   0.20001000E+02   0.50572654E-01   0.12632587E+01
  0.16000000E+00   0.20201000E+02   0.50352251E-01   0.12717666E+01
  0.16000000E+00   0.20401000E+02   0.50133866E-01   0.12802090E+01
  0.16000000E+00   0.20601000E+02   0.49917473E-01   0.12885870E+01
  0.16000000E+00   0.20801000E+02   0.49703055E-01   0.12969012E+01
  0.16000000E+00   0.21001000E+02   0.49490582E-01   0.13051524E+01
  0.16000000E+00   0.21201000E+02   0.49280036E-01   0.13133414E+01
  0.16000000E+00   0.21401000E+02   0.49071405E-01   0.13214691E+01
  0.16000000E+00   0.21601000E+02   0.48864652E-01   0.13295361E+01
  0.16000000E+00   0.21801000E+02   0.48659757E-01   0.13375432E+01
  0.16000000E+00   0.22001000E+02   0.48456708E-01   0.13454912E+01
  0.16000000E+00   0.22201000E+02   0.48255470E-01   0.13533808E+01
  0.16000000E+00   0.22401000E+02   0.48056023E-01   0.13612127E+01
  0.16000000E+00   0.22601000E+02   0.47858345E-01   0.13689876E+01
  0.16000000E+00   0.22801000E+02   0.47662415E-01   0.13767063E+01
  0.16000000E+00   0.23001000E+02   0.47468211E-01   0.13843693E+01
  0.16000000E+00   0.23201000E+02   0.47275725E-01   0.13919776E+01
  0.16000000E+00   0.23401000E+02   0.47084924E-01   0.13995316E+01
  0.16000000E+00   0.23601000E+02   0.46895786E-01   0.14070320E+01
  0.16000000E+00   0.23801000E+02   0.46708292E-01   0.14144795E+01
  0.16000000E+00   0.24001000E+02   0.46522422E-01   0.14218748E+01
  0.16000000E+00   0.24201000E+02   0.46338155E-01   0.14292184E+01
  0.16000000E+00   0.24401000E+02   0.46155479E-01   0.14365112E+01
  0.16000000E+00   0.24601000E+02   0.45974369E-01   0.14437535E+01
  0.16000000E+00   0.24801000E+02   0.45794803E-01   0.14509461E+01
  0.16000000E+00   0.25001000E+02   0.45616763E-01   0.14580896E+01
  0.16000000E+00   0.25201000E+02   0.45440231E-01   0.14651844E+01
  0.16000000E+00   0.25401000E+02   0.45265189E-01   0.14722312E+01
  0.16000000E+00   0.25601000E+02   0.45091617E-01   0.14792307E+01
  0.16000000E+00   0.25801000E+02   0.44919496E-01   0.14861834E+01
  0.16000000E+00   0.26001000E+02   0.44748809E-01   0.14930898E+01
  0.16000000E+00   0.26201000E+02   0.44579539E-01   0.14999504E+01
  0.16000000E+00   0.26401000E+02   0.44411670E-01   0.15067658E+01
  0.16000000E+00   0.26601000E+02   0.44245185E-01   0.15135365E+01
  0.16000000E+00   0.26801000E+02   0.44080068E-01   0.15202631E+01
  0.16000000E+00   0.27001000E+02   0.43916303E-01   0.15269459E+01
  0.16000000E+00   0.27201000E+02   0.43753874E-01   0.15335857E+01
  0.16000000E+00   0.27401000E+02   0.43592765E-01   0.15401827E+01
  0.16000000E+00   0.27601000E+02   0.43432961E-01   0.15467376E+01
  0.16000000E+00   0.27801000E+02   0.43274446E-01   0.15532508E+01
  0.16000000E+00   0.28001000E+02   0.43117207E-01   0.15597228E+01
  0.16000000E+00   0.28201000E+02   0.42961227E-01   0.15661541E+01
  0.16000000E+00   0.28401000E+02   0.42806493E-01   0.15725452E+01
  0.16000000E+00   0.28601000E+02   0.42652990E-01   0.15788964E+01
  0.16000000E+00   0.28801000E+02   0.42500704E-01   0.15852083E+01
  0.16000000E+00   0.29001000E+02   0.42349621E-01   0.15914813E+01
  0.16000000E+00   0.29201000E+02   0.42199727E-01   0.15977158E+01
  0.16000000E+00   0.29401000E+02   0.42051009E-01   0.16039123E+01
  0.16000000E+00   0.29601000E+02   0.41903453E-01   0.16100712E+01
  0.16000000E+00   0.29801000E+02   0.41757045E-01   0.16161929E+01
  0.16000000E+00   0.30001000E+02   0.41611774E-01   0.16222778E+01
  0.16000000E+00   0.30201000E+02   0.41467626E-01   0.16283264E+01
  0.16000000E+00   0.30401000E+02   0.41324588E-01   0.16343389E+01
  0.16000000E+00   0.30601000E+02   0.41182647E-01   0.16403160E+01
  0.16000000E+00   0.30801000E+02   0.41041792E-01   0.16462579E+01
  0.16000000E+00   0.31001000E+02   0.40902011E-01   0.16521649E+01
  0.16000000E+00   0.31201000E+02   0.40763290E-01   0.16580376E+01
  0.16000000E+00   0.31401000E+02   0.40625619E-01   0.16638763E+01
  0.16000000E+00   0.31601000E+02   0.40488985E-01   0.16696813E+01
  0.16000000E+00   0.31801000E+02   0.40353378E-01   0.16754530E+01
  0.16000000E+00   0.32001000E+02   0.40218784E-01   0.16811917E+01
  0.16000000E+00   0.32201000E+02   0.40085195E-01   0.16868979E+01
  0.16000000E+00   0.32401000E+02   0.39952597E-01   0.16925719E+01
  0.16000000E+00   0.32601000E+02   0.39820981E-01   0.16982139E+01
  0.16000000E+00   0.32801000E+02   0.39690336E-01   0.17038244E+01
  0.16000000E+00   0.33001000E+02   0.39560650E-01   0.17094038E+01
  0.16000000E+00   0.33201000E+02   0.39431914E-01   0.17149522E+01
  0.16000000E+00   0.33401000E+02   0.39304117E-01   0.17204701E+01
  0.16000000E+00   0.33601001E+02   0.39177248E-01   0.17259577E+01
  0.16000000E+00   0.33801001E+02   0.39051299E-01   0.17314155E+01
  0.16000000E+00   0.34001001E+02   0.38926257E-01   0.17368436E+01
  0.16000000E+00   0.34201001E+02   0.38802115E-01   0.17422425E+01
  0.16000000E+00   0.34401001E+02   0.38678862E-01   0.17476123E+01
  0.16000000E+00   0.34601001E+02   0.38556489E-01   0.17529535E+01
  0.16000000E+00   0.34801001E+02   0.38434985E-01   0.17582663E+01
  0.16000000E+00   0.35001001E+02   0.38314343E-01   0.17635510E+01
  0.16000000E+00   0.35201001E+02   0.38194552E-01   0.17688079E+01
  0.16000000E+00   0.35401001E+02   0.38075604E-01   0.17740372E+01
  0.16000000E+00   0.35601001E+02   0.37957490E-01   0.17792393E+01
  0.16000000E+00   0.35801001E+02   0.37840201E-01   0.17844145E+01
  0.16000000E+00   0.36001001E+02   0.37723727E-01   0.17895629E+01
  0.16000000E+00   0.36201001E+02   0.37608062E-01   0.17946849E+01
  0.16000000E+00   0.36401001E+02   0.37493195E-01   0.17997808E+01
  0.16000000E+00   0.36601001E+02   0.37379120E-01   0.18048508E+01
  0.16000000E+00   0.36801001E+02   0.37265826E-01   0.18098951E+01
  0.16000000E+00   0.37001001E+02   0.37153307E-01   0.18149140E+01
  0.16000000E+00   0.37201001E+02   0.37041555E-01   0.18199078E+01
  0.16000000E+00   0.37401001E+02   0.36930561E-01   0.18248768E+01
  0.16000000E+00   0.37601001E+02   0.36820317E-01   0.18298211E+01
  0.16000000E+00   0.37801001E+02   0.36710817E-01   0.18347410E+01
  0.16000000E+00   0.38001001E+02   0.36602051E-01   0.18396367E+01
  0.16000000E+00   0.38201001E+02   0.36494014E-01   0.18445085E+01
  0.16000000E+00   0.38401001E+02   0.36386697E-01   0.18493567E+01
  0.16000000E+00   0.38601001E+02   0.36280093E-01   0.18541813E+01
  0.16000000E+00   0.38801001E+02   0.36174194E-01   0.18589828E+01
  0.16000000E+00   0.39001001E+02   0.36068995E-01   0.18637613E+01
  0.16000000E+00   0.39201001E+02   0.35964487E-01   0.18685169E+01
  0.16000000E+00   0.39401001E+02   0.35860664E-01   0.18732500E+01
  0.16000000E+00   0.39601001E+02   0.35757518E-01   0.18779608E+01
  0.16000000E+00   0.39801001E+02   0.35655044E-01   0.18826494E+01
  0.16000000E+00   0.40001001E+02   0.35553234E-01   0.18873160E+01
  0.18000000E+00   0.10000000E-02   0.76608933E-01   0.25497842E+00
  0.18000000E+00   0.20100000E+00   0.78196916E-01   0.25542723E+00
  0.18000000E+00   0.40100001E+00   0.78302481E-01   0.25689456E+00
  0.18000000E+00   0.60100001E+00   0.78392987E-01   0.25933260E+00
  0.18000000E+00   0.80100001E+00   0.78500807E-01   0.26272456E+00
  0.18000000E+00   0.10010000E+01   0.78629252E-01   0.26705008E+00
  0.18000000E+00   0.12010000E+01   0.78776128E-01   0.27228410E+00
  0.18000000E+00   0.14010000E+01   0.78936716E-01   0.27839717E+00
  0.18000000E+00   0.16010000E+01   0.79105188E-01   0.28535580E+00
  0.18000000E+00   0.18010000E+01   0.79275674E-01   0.29312300E+00
  0.18000000E+00   0.20010000E+01   0.79442738E-01   0.30165890E+00
  0.18000000E+00   0.22010000E+01   0.79601730E-01   0.31092139E+00
  0.18000000E+00   0.24010000E+01   0.79748703E-01   0.32086675E+00
  0.18000000E+00   0.26010000E+01   0.79880299E-01   0.33145017E+00
  0.18000000E+00   0.28010000E+01   0.79993587E-01   0.34262649E+00
  0.18000000E+00   0.30010000E+01   0.80086068E-01   0.35435060E+00
  0.18000000E+00   0.32010000E+01   0.80155672E-01   0.36657789E+00
  0.18000000E+00   0.34010001E+01   0.80200845E-01   0.37926471E+00
  0.18000000E+00   0.36010001E+01   0.80220552E-01   0.39236861E+00
  0.18000000E+00   0.38010001E+01   0.80214226E-01   0.40584865E+00
  0.18000000E+00   0.40010001E+01   0.80181708E-01   0.41966565E+00
  0.18000000E+00   0.42010001E+01   0.80123207E-01   0.43378230E+00
  0.18000000E+00   0.44010001E+01   0.80039191E-01   0.44816317E+00
  0.18000000E+00   0.46010001E+01   0.79930388E-01   0.46277493E+00
  0.18000000E+00   0.48010001E+01   0.79797723E-01   0.47758631E+00
  0.18000000E+00   0.50010001E+01   0.79642272E-01   0.49256810E+00
  0.18000000E+00   0.52010001E+01   0.79465215E-01   0.50769308E+00
  0.18000000E+00   0.54010001E+01   0.79267807E-01   0.52293598E+00
  0.18000000E+00   0.56010001E+01   0.79051359E-01   0.53827350E+00
  0.18000000E+00   0.58010001E+01   0.78817172E-01   0.55368414E+00
  0.18000000E+00   0.60010001E+01   0.78566560E-01   0.56914806E+00
  0.18000000E+00   0.62010001E+01   0.78300816E-01   0.58464717E+00
  0.18000000E+00   0.64010001E+01   0.78021201E-01   0.60016488E+00
  0.18000000E+00   0.66010001E+01   0.77728940E-01   0.61568608E+00
  0.18000000E+00   0.68010001E+01   0.77425200E-01   0.63119698E+00
  0.18000000E+00   0.70010001E+01   0.77111100E-01   0.64668509E+00
  0.18000000E+00   0.72010001E+01   0.76787697E-01   0.66213911E+00
  0.18000000E+00   0.74010001E+01   0.76455992E-01   0.67754881E+00
  0.18000000E+00   0.76010001E+01   0.76116932E-01   0.69290495E+00
  0.18000000E+00   0.78010001E+01   0.75771390E-01   0.70819933E+00
  0.18000000E+00   0.80010001E+01   0.75420187E-01   0.72342443E+00
  0.18000000E+00   0.82010001E+01   0.75064090E-01   0.73857372E+00
  0.18000000E+00   0.84010001E+01   0.74703809E-01   0.75364125E+00
  0.18000000E+00   0.86010001E+01   0.74340003E-01   0.76862179E+00
  0.18000000E+00   0.88010001E+01   0.73973280E-01   0.78351076E+00
  0.18000000E+00   0.90010001E+01   0.73604205E-01   0.79830404E+00
  0.18000000E+00   0.92010001E+01   0.73233293E-01   0.81299813E+00
  0.18000000E+00   0.94010001E+01   0.72861021E-01   0.82758991E+00
  0.18000000E+00   0.96010001E+01   0.72487828E-01   0.84207675E+00
  0.18000000E+00   0.98010001E+01   0.72114111E-01   0.85645637E+00
  0.18000000E+00   0.10001000E+02   0.71740237E-01   0.87072686E+00
  0.18000000E+00   0.10201000E+02   0.71366539E-01   0.88488659E+00
  0.18000000E+00   0.10401000E+02   0.70993323E-01   0.89893431E+00
  0.18000000E+00   0.10601000E+02   0.70620866E-01   0.91286894E+00
  0.18000000E+00   0.10801000E+02   0.70249419E-01   0.92668969E+00
