 0.50 	 0.027
 1.50 	 0.080
 2.50 	 0.100
 3.50 	 0.090
 4.50 	 0.087
 5.50 	 0.075
 6.50 	 0.088
 7.50 	 0.087
 8.50 	 0.081
 9.50 	 0.066
10.50 	 0.079
11.50 	 0.068
12.50 	 0.057
13.50 	 0.071
14.50 	 0.069
15.50 	 0.067
16.50 	 0.063
17.50 	 0.063
18.50 	 0.059
19.50 	 0.065
