0.8000 0.3200 0.0651
0.8000 0.3400 0.0718
0.8000 0.3600 0.0790
0.8000 0.3800 0.0865
0.8000 0.4000 0.0943
0.8000 0.4200 0.1026
0.8000 0.4400 0.1112
0.8000 0.4600 0.1202
0.8000 0.4800 0.1296
0.8000 0.5000 0.1393
0.8000 0.5200 0.1494
0.8000 0.5400 0.1599
0.8000 0.5600 0.1707
0.8000 0.5800 0.1819
1.0000 0.1600 0.0267
1.0000 0.1800 0.0296
1.0000 0.2000 0.0332
1.0000 0.2200 0.0374
1.0000 0.2400 0.0421
1.0000 0.2600 0.0472
1.0000 0.2800 0.0528
1.0000 0.3000 0.0587
1.0000 0.3200 0.0651
1.0000 0.3400 0.0718
1.0000 0.3600 0.0789
1.0000 0.3800 0.0864
1.0000 0.4000 0.0943
1.0000 0.4200 0.1025
1.0000 0.4400 0.1112
1.0000 0.4600 0.1202
1.0000 0.4800 0.1295
1.0000 0.5000 0.1393
1.0000 0.5200 0.1494
1.0000 0.5400 0.1598
1.0000 0.5600 0.1707
1.0000 0.5800 0.1819
1.2000 0.1600 0.0266
1.2000 0.1800 0.0295
1.2000 0.2000 0.0331
1.2000 0.2200 0.0373
1.2000 0.2400 0.0420
1.2000 0.2600 0.0471
1.2000 0.2800 0.0527
1.2000 0.3000 0.0587
1.2000 0.3200 0.0650
1.2000 0.3400 0.0717
1.2000 0.3600 0.0789
1.2000 0.3800 0.0864
1.2000 0.4000 0.0942
1.2000 0.4200 0.1025
1.2000 0.4400 0.1111
1.2000 0.4600 0.1201
1.2000 0.4800 0.1295
1.2000 0.5000 0.1392
1.2000 0.5200 0.1493
1.2000 0.5400 0.1598
1.2000 0.5600 0.1706
1.2000 0.5800 0.1818
1.4000 0.1600 0.0265
1.4000 0.1800 0.0294
1.4000 0.2000 0.0331
1.4000 0.2200 0.0373
1.4000 0.2400 0.0419
1.4000 0.2600 0.0471
1.4000 0.2800 0.0526
1.4000 0.3000 0.0586
1.4000 0.3200 0.0649
1.4000 0.3400 0.0717
1.4000 0.3600 0.0788
1.4000 0.3800 0.0863
1.4000 0.4000 0.0942
1.4000 0.4200 0.1024
1.4000 0.4400 0.1110
1.4000 0.4600 0.1200
1.4000 0.4800 0.1294
1.4000 0.5000 0.1392
1.4000 0.5200 0.1493
1.4000 0.5400 0.1597
1.4000 0.5600 0.1706
1.4000 0.5800 0.1818
1.6000 0.1600 0.0264
1.6000 0.1800 0.0293
1.6000 0.2000 0.0330
1.6000 0.2200 0.0372
1.6000 0.2400 0.0419
1.6000 0.2600 0.0470
1.6000 0.2800 0.0526
1.6000 0.3000 0.0585
1.6000 0.3200 0.0649
1.6000 0.3400 0.0716
1.6000 0.3600 0.0787
1.6000 0.3800 0.0862
1.6000 0.4000 0.0941
1.6000 0.4200 0.1024
1.6000 0.4400 0.1110
1.6000 0.4600 0.1200
1.6000 0.4800 0.1294
1.6000 0.5000 0.1391
1.6000 0.5200 0.1492
1.6000 0.5400 0.1597
1.6000 0.5600 0.1705
1.6000 0.5800 0.1817
1.8000 0.1600 0.0263
1.8000 0.1800 0.0292
1.8000 0.2000 0.0329
1.8000 0.2200 0.0371
1.8000 0.2400 0.0418
1.8000 0.2600 0.0469
1.8000 0.2800 0.0525
1.8000 0.3000 0.0584
1.8000 0.3200 0.0648
1.8000 0.3400 0.0715
1.8000 0.3600 0.0787
1.8000 0.3800 0.0862
1.8000 0.4000 0.0940
1.8000 0.4200 0.1023
1.8000 0.4400 0.1109
1.8000 0.4600 0.1199
1.8000 0.4800 0.1293
1.8000 0.5000 0.1390
1.8000 0.5200 0.1491
1.8000 0.5400 0.1596
1.8000 0.5600 0.1705
1.8000 0.5800 0.1817
2.0000 0.1600 0.0262
2.0000 0.1800 0.0291
2.0000 0.2000 0.0328
2.0000 0.2200 0.0370
2.0000 0.2400 0.0417
2.0000 0.2600 0.0469
2.0000 0.2800 0.0524
2.0000 0.3000 0.0584
2.0000 0.3200 0.0647
2.0000 0.3400 0.0715
2.0000 0.3600 0.0786
2.0000 0.3800 0.0861
2.0000 0.4000 0.0940
2.0000 0.4200 0.1022
2.0000 0.4400 0.1109
2.0000 0.4600 0.1199
2.0000 0.4800 0.1292
2.0000 0.5000 0.1390
2.0000 0.5200 0.1491
2.0000 0.5400 0.1596
2.0000 0.5600 0.1704
2.0000 0.5800 0.1816
2.2000 0.1600 0.0261
2.2000 0.1800 0.0290
2.2000 0.2000 0.0327
2.2000 0.2200 0.0369
2.2000 0.2400 0.0416
2.2000 0.2600 0.0468
2.2000 0.2800 0.0523
2.2000 0.3000 0.0583
2.2000 0.3200 0.0647
2.2000 0.3400 0.0714
2.2000 0.3600 0.0785
2.2000 0.3800 0.0860
2.2000 0.4000 0.0939
2.2000 0.4200 0.1022
2.2000 0.4400 0.1108
2.2000 0.4600 0.1198
2.2000 0.4800 0.1292
2.2000 0.5000 0.1389
2.2000 0.5200 0.1490
2.2000 0.5400 0.1595
2.2000 0.5600 0.1703
2.2000 0.5800 0.1816
2.4000 0.1600 0.0260
2.4000 0.1800 0.0290
2.4000 0.2000 0.0326
2.4000 0.2200 0.0369
2.4000 0.2400 0.0416
2.4000 0.2600 0.0467
2.4000 0.2800 0.0523
2.4000 0.3000 0.0582
2.4000 0.3200 0.0646
2.4000 0.3400 0.0713
2.4000 0.3600 0.0784
2.4000 0.3800 0.0860
2.4000 0.4000 0.0938
2.4000 0.4200 0.1021
2.4000 0.4400 0.1107
2.4000 0.4600 0.1197
2.4000 0.4800 0.1291
2.4000 0.5000 0.1388
2.4000 0.5200 0.1490
2.4000 0.5400 0.1594
2.4000 0.5600 0.1703
2.4000 0.5800 0.1815
2.6000 0.1600 0.0259
2.6000 0.1800 0.0289
2.6000 0.2000 0.0326
2.6000 0.2200 0.0368
2.6000 0.2400 0.0415
2.6000 0.2600 0.0467
2.6000 0.2800 0.0522
2.6000 0.3000 0.0582
2.6000 0.3200 0.0645
2.6000 0.3400 0.0713
2.6000 0.3600 0.0784
2.6000 0.3800 0.0859
2.6000 0.4000 0.0938
2.6000 0.4200 0.1021
2.6000 0.4400 0.1107
2.6000 0.4600 0.1197
2.6000 0.4800 0.1291
2.6000 0.5000 0.1388
2.6000 0.5200 0.1490
2.6000 0.5400 0.1595
2.6000 0.5600 0.1703
2.6000 0.5800 0.1816
2.8000 0.1600 0.0258
2.8000 0.1800 0.0288
2.8000 0.2000 0.0325
2.8000 0.2200 0.0367
2.8000 0.2400 0.0415
2.8000 0.2600 0.0466
2.8000 0.2800 0.0522
2.8000 0.3000 0.0581
2.8000 0.3200 0.0645
2.8000 0.3400 0.0713
2.8000 0.3600 0.0784
2.8000 0.3800 0.0859
2.8000 0.4000 0.0938
2.8000 0.4200 0.1021
2.8000 0.4400 0.1107
2.8000 0.4600 0.1197
2.8000 0.4800 0.1291
2.8000 0.5000 0.1388
2.8000 0.5200 0.1490
2.8000 0.5400 0.1595
2.8000 0.5600 0.1703
2.8000 0.5800 0.1816
3.0000 0.1600 0.0257
3.0000 0.1800 0.0287
3.0000 0.2000 0.0324
3.0000 0.2200 0.0367
3.0000 0.2400 0.0414
3.0000 0.2600 0.0466
3.0000 0.2800 0.0521
3.0000 0.3000 0.0581
3.0000 0.3200 0.0645
3.0000 0.3400 0.0712
3.0000 0.3600 0.0784
3.0000 0.3800 0.0859
3.0000 0.4000 0.0938
3.0000 0.4200 0.1020
3.0000 0.4400 0.1107
3.0000 0.4600 0.1197
3.0000 0.4800 0.1291
3.0000 0.5000 0.1389
3.0000 0.5200 0.1490
3.0000 0.5400 0.1595
3.0000 0.5600 0.1704
3.0000 0.5800 0.1816
3.2000 0.1600 0.0256
3.2000 0.1800 0.0286
3.2000 0.2000 0.0324
3.2000 0.2200 0.0366
3.2000 0.2400 0.0413
3.2000 0.2600 0.0465
3.2000 0.2800 0.0521
3.2000 0.3000 0.0581
3.2000 0.3200 0.0644
3.2000 0.3400 0.0712
3.2000 0.3600 0.0783
3.2000 0.3800 0.0858
3.2000 0.4000 0.0937
3.2000 0.4200 0.1020
3.2000 0.4400 0.1107
3.2000 0.4600 0.1197
3.2000 0.4800 0.1291
3.2000 0.5000 0.1389
3.2000 0.5200 0.1490
3.2000 0.5400 0.1595
3.2000 0.5600 0.1704
3.2000 0.5800 0.1817
3.4000 0.1600 0.0255
3.4000 0.1800 0.0286
3.4000 0.2000 0.0323
3.4000 0.2200 0.0366
3.4000 0.2400 0.0413
3.4000 0.2600 0.0465
3.4000 0.2800 0.0520
3.4000 0.3000 0.0580
3.4000 0.3200 0.0644
3.4000 0.3400 0.0711
3.4000 0.3600 0.0783
3.4000 0.3800 0.0858
3.4000 0.4000 0.0937
3.4000 0.4200 0.1020
3.4000 0.4400 0.1107
3.4000 0.4600 0.1197
3.4000 0.4800 0.1291
3.4000 0.5000 0.1389
3.4000 0.5200 0.1490
3.4000 0.5400 0.1595
3.4000 0.5600 0.1704
3.4000 0.5800 0.1817
3.6000 0.1600 0.0254
3.6000 0.1800 0.0285
3.6000 0.2000 0.0322
3.6000 0.2200 0.0365
3.6000 0.2400 0.0412
3.6000 0.2600 0.0464
3.6000 0.2800 0.0520
3.6000 0.3000 0.0580
3.6000 0.3200 0.0643
3.6000 0.3400 0.0711
3.6000 0.3600 0.0783
3.6000 0.3800 0.0858
3.6000 0.4000 0.0937
3.6000 0.4200 0.1020
3.6000 0.4400 0.1106
3.6000 0.4600 0.1197
3.6000 0.4800 0.1291
3.6000 0.5000 0.1389
3.6000 0.5200 0.1490
3.6000 0.5400 0.1596
3.6000 0.5600 0.1704
3.6000 0.5800 0.1817
3.8000 0.1600 0.0253
3.8000 0.1800 0.0284
3.8000 0.2000 0.0322
3.8000 0.2200 0.0364
3.8000 0.2400 0.0412
3.8000 0.2600 0.0463
3.8000 0.2800 0.0519
3.8000 0.3000 0.0579
3.8000 0.3200 0.0643
3.8000 0.3400 0.0711
3.8000 0.3600 0.0782
3.8000 0.3800 0.0858
3.8000 0.4000 0.0937
3.8000 0.4200 0.1020
3.8000 0.4400 0.1106
3.8000 0.4600 0.1197
3.8000 0.4800 0.1291
3.8000 0.5000 0.1389
3.8000 0.5200 0.1490
3.8000 0.5400 0.1596
3.8000 0.5600 0.1705
3.8000 0.5800 0.1818
4.0000 0.1600 0.0252
4.0000 0.1800 0.0283
4.0000 0.2000 0.0321
4.0000 0.2200 0.0364
4.0000 0.2400 0.0411
4.0000 0.2600 0.0463
4.0000 0.2800 0.0519
4.0000 0.3000 0.0579
4.0000 0.3200 0.0643
4.0000 0.3400 0.0711
4.0000 0.3600 0.0782
4.0000 0.3800 0.0858
4.0000 0.4000 0.0937
4.0000 0.4200 0.1020
4.0000 0.4400 0.1106
4.0000 0.4600 0.1197
4.0000 0.4800 0.1291
4.0000 0.5000 0.1389
4.0000 0.5200 0.1491
4.0000 0.5400 0.1596
4.0000 0.5600 0.1705
4.0000 0.5800 0.1818
4.2000 0.1600 0.0251
4.2000 0.1800 0.0282
4.2000 0.2000 0.0320
4.2000 0.2200 0.0363
4.2000 0.2400 0.0411
4.2000 0.2600 0.0463
4.2000 0.2800 0.0519
4.2000 0.3000 0.0579
4.2000 0.3200 0.0643
4.2000 0.3400 0.0710
4.2000 0.3600 0.0782
4.2000 0.3800 0.0858
4.2000 0.4000 0.0937
4.2000 0.4200 0.1020
4.2000 0.4400 0.1107
4.2000 0.4600 0.1197
4.2000 0.4800 0.1292
4.2000 0.5000 0.1390
4.2000 0.5200 0.1492
4.2000 0.5400 0.1597
4.2000 0.5600 0.1706
4.2000 0.5800 0.1820
4.4000 0.1600 0.0250
4.4000 0.1800 0.0282
4.4000 0.2000 0.0320
4.4000 0.2200 0.0363
4.4000 0.2400 0.0410
4.4000 0.2600 0.0462
4.4000 0.2800 0.0518
4.4000 0.3000 0.0578
4.4000 0.3200 0.0642
4.4000 0.3400 0.0710
4.4000 0.3600 0.0782
4.4000 0.3800 0.0858
4.4000 0.4000 0.0937
4.4000 0.4200 0.1020
4.4000 0.4400 0.1107
4.4000 0.4600 0.1198
4.4000 0.4800 0.1292
4.4000 0.5000 0.1390
4.4000 0.5200 0.1492
4.4000 0.5400 0.1598
4.4000 0.5600 0.1707
4.4000 0.5800 0.1821
4.6000 0.1600 0.0249
4.6000 0.1800 0.0281
4.6000 0.2000 0.0319
4.6000 0.2200 0.0362
4.6000 0.2400 0.0410
4.6000 0.2600 0.0462
4.6000 0.2800 0.0518
4.6000 0.3000 0.0578
4.6000 0.3200 0.0642
4.6000 0.3400 0.0710
4.6000 0.3600 0.0782
4.6000 0.3800 0.0858
4.6000 0.4000 0.0937
4.6000 0.4200 0.1020
4.6000 0.4400 0.1107
4.6000 0.4600 0.1198
4.6000 0.4800 0.1293
4.6000 0.5000 0.1391
4.6000 0.5200 0.1493
4.6000 0.5400 0.1599
4.6000 0.5600 0.1708
4.6000 0.5800 0.1822
4.8000 0.1600 0.0248
4.8000 0.1800 0.0280
4.8000 0.2000 0.0318
4.8000 0.2200 0.0361
4.8000 0.2400 0.0409
4.8000 0.2600 0.0461
4.8000 0.2800 0.0518
4.8000 0.3000 0.0578
4.8000 0.3200 0.0642
4.8000 0.3400 0.0710
4.8000 0.3600 0.0782
4.8000 0.3800 0.0858
4.8000 0.4000 0.0937
4.8000 0.4200 0.1021
4.8000 0.4400 0.1108
4.8000 0.4600 0.1199
4.8000 0.4800 0.1293
4.8000 0.5000 0.1392
4.8000 0.5200 0.1494
4.8000 0.5400 0.1600
4.8000 0.5600 0.1709
4.8000 0.5800 0.1823
5.0000 0.1600 0.0247
5.0000 0.1800 0.0279
5.0000 0.2000 0.0318
5.0000 0.2200 0.0361
5.0000 0.2400 0.0409
5.0000 0.2600 0.0461
5.0000 0.2800 0.0517
5.0000 0.3000 0.0578
5.0000 0.3200 0.0642
5.0000 0.3400 0.0710
5.0000 0.3600 0.0782
5.0000 0.3800 0.0858
5.0000 0.4000 0.0937
5.0000 0.4200 0.1021
5.0000 0.4400 0.1108
5.0000 0.4600 0.1199
5.0000 0.4800 0.1294
5.0000 0.5000 0.1392
5.0000 0.5200 0.1495
5.0000 0.5400 0.1601
5.0000 0.5600 0.1711
5.0000 0.5800 0.1824
5.2000 0.1600 0.0246
5.2000 0.1800 0.0279
5.2000 0.2000 0.0317
5.2000 0.2200 0.0360
5.2000 0.2400 0.0408
5.2000 0.2600 0.0461
5.2000 0.2800 0.0517
5.2000 0.3000 0.0577
5.2000 0.3200 0.0642
5.2000 0.3400 0.0710
5.2000 0.3600 0.0782
5.2000 0.3800 0.0858
5.2000 0.4000 0.0938
5.2000 0.4200 0.1021
5.2000 0.4400 0.1108
5.2000 0.4600 0.1199
5.2000 0.4800 0.1294
5.2000 0.5000 0.1393
5.2000 0.5200 0.1495
5.2000 0.5400 0.1602
5.2000 0.5600 0.1712
5.2000 0.5800 0.1825
5.4000 0.1600 0.0246
5.4000 0.1800 0.0278
5.4000 0.2000 0.0316
5.4000 0.2200 0.0360
5.4000 0.2400 0.0408
5.4000 0.2600 0.0460
5.4000 0.2800 0.0517
5.4000 0.3000 0.0577
5.4000 0.3200 0.0641
5.4000 0.3400 0.0710
5.4000 0.3600 0.0782
5.4000 0.3800 0.0858
5.4000 0.4000 0.0938
5.4000 0.4200 0.1021
5.4000 0.4400 0.1109
5.4000 0.4600 0.1200
5.4000 0.4800 0.1295
5.4000 0.5000 0.1394
5.4000 0.5200 0.1496
5.4000 0.5400 0.1603
5.4000 0.5600 0.1713
5.4000 0.5800 0.1827
5.6000 0.1600 0.0245
5.6000 0.1800 0.0277
5.6000 0.2000 0.0316
5.6000 0.2200 0.0359
5.6000 0.2400 0.0407
5.6000 0.2600 0.0460
5.6000 0.2800 0.0516
5.6000 0.3000 0.0577
5.6000 0.3200 0.0641
5.6000 0.3400 0.0710
5.6000 0.3600 0.0782
5.6000 0.3800 0.0858
5.6000 0.4000 0.0938
5.6000 0.4200 0.1022
5.6000 0.4400 0.1110
5.6000 0.4600 0.1201
5.6000 0.4800 0.1296
5.6000 0.5000 0.1395
5.6000 0.5200 0.1498
5.6000 0.5400 0.1604
5.6000 0.5600 0.1715
5.6000 0.5800 0.1829
5.8000 0.1600 0.0244
5.8000 0.1800 0.0276
5.8000 0.2000 0.0315
5.8000 0.2200 0.0359
5.8000 0.2400 0.0407
5.8000 0.2600 0.0460
5.8000 0.2800 0.0516
5.8000 0.3000 0.0577
5.8000 0.3200 0.0641
5.8000 0.3400 0.0710
5.8000 0.3600 0.0782
5.8000 0.3800 0.0859
5.8000 0.4000 0.0939
5.8000 0.4200 0.1023
5.8000 0.4400 0.1110
5.8000 0.4600 0.1202
5.8000 0.4800 0.1297
5.8000 0.5000 0.1396
5.8000 0.5200 0.1499
5.8000 0.5400 0.1606
5.8000 0.5600 0.1716
5.8000 0.5800 0.1830
6.0000 0.1600 0.0243
6.0000 0.1800 0.0276
6.0000 0.2000 0.0314
6.0000 0.2200 0.0358
6.0000 0.2400 0.0407
6.0000 0.2600 0.0459
6.0000 0.2800 0.0516
6.0000 0.3000 0.0577
6.0000 0.3200 0.0641
6.0000 0.3400 0.0710
6.0000 0.3600 0.0783
6.0000 0.3800 0.0859
6.0000 0.4000 0.0939
6.0000 0.4200 0.1023
6.0000 0.4400 0.1111
6.0000 0.4600 0.1203
6.0000 0.4800 0.1298
6.0000 0.5000 0.1397
6.0000 0.5200 0.1500
6.0000 0.5400 0.1607
6.0000 0.5600 0.1718
6.0000 0.5800 0.1832
6.2000 0.1600 0.0242
6.2000 0.1800 0.0275
6.2000 0.2000 0.0314
6.2000 0.2200 0.0358
6.2000 0.2400 0.0406
6.2000 0.2600 0.0459
6.2000 0.2800 0.0516
6.2000 0.3000 0.0577
6.2000 0.3200 0.0641
6.2000 0.3400 0.0710
6.2000 0.3600 0.0783
6.2000 0.3800 0.0859
6.2000 0.4000 0.0940
6.2000 0.4200 0.1024
6.2000 0.4400 0.1112
6.2000 0.4600 0.1204
6.2000 0.4800 0.1299
6.2000 0.5000 0.1399
6.2000 0.5200 0.1502
6.2000 0.5400 0.1609
6.2000 0.5600 0.1720
6.2000 0.5800 0.1834
6.4000 0.1600 0.0241
6.4000 0.1800 0.0274
6.4000 0.2000 0.0313
6.4000 0.2200 0.0357
6.4000 0.2400 0.0406
6.4000 0.2600 0.0459
6.4000 0.2800 0.0516
6.4000 0.3000 0.0576
6.4000 0.3200 0.0641
6.4000 0.3400 0.0710
6.4000 0.3600 0.0783
6.4000 0.3800 0.0860
6.4000 0.4000 0.0940
6.4000 0.4200 0.1024
6.4000 0.4400 0.1112
6.4000 0.4600 0.1204
6.4000 0.4800 0.1300
6.4000 0.5000 0.1400
6.4000 0.5200 0.1503
6.4000 0.5400 0.1610
6.4000 0.5600 0.1721
6.4000 0.5800 0.1836
6.6000 0.1600 0.0240
6.6000 0.1800 0.0273
6.6000 0.2000 0.0313
6.6000 0.2200 0.0357
6.6000 0.2400 0.0405
6.6000 0.2600 0.0458
6.6000 0.2800 0.0515
6.6000 0.3000 0.0576
6.6000 0.3200 0.0641
6.6000 0.3400 0.0710
6.6000 0.3600 0.0783
6.6000 0.3800 0.0860
6.6000 0.4000 0.0940
6.6000 0.4200 0.1025
6.6000 0.4400 0.1113
6.6000 0.4600 0.1205
6.6000 0.4800 0.1301
6.6000 0.5000 0.1401
6.6000 0.5200 0.1505
6.6000 0.5400 0.1612
6.6000 0.5600 0.1723
6.6000 0.5800 0.1838
6.8000 0.1600 0.0239
6.8000 0.1800 0.0273
6.8000 0.2000 0.0312
6.8000 0.2200 0.0356
6.8000 0.2400 0.0405
6.8000 0.2600 0.0458
6.8000 0.2800 0.0515
6.8000 0.3000 0.0576
6.8000 0.3200 0.0641
6.8000 0.3400 0.0710
6.8000 0.3600 0.0783
6.8000 0.3800 0.0860
6.8000 0.4000 0.0941
6.8000 0.4200 0.1026
6.8000 0.4400 0.1114
6.8000 0.4600 0.1206
6.8000 0.4800 0.1302
6.8000 0.5000 0.1402
6.8000 0.5200 0.1506
6.8000 0.5400 0.1614
6.8000 0.5600 0.1725
6.8000 0.5800 0.1840
7.0000 0.1600 0.0238
7.0000 0.1800 0.0272
7.0000 0.2000 0.0311
7.0000 0.2200 0.0356
7.0000 0.2400 0.0405
7.0000 0.2600 0.0458
7.0000 0.2800 0.0515
7.0000 0.3000 0.0576
7.0000 0.3200 0.0642
7.0000 0.3400 0.0711
7.0000 0.3600 0.0784
7.0000 0.3800 0.0861
7.0000 0.4000 0.0942
7.0000 0.4200 0.1027
7.0000 0.4400 0.1115
7.0000 0.4600 0.1208
7.0000 0.4800 0.1304
7.0000 0.5000 0.1404
7.0000 0.5200 0.1508
7.0000 0.5400 0.1616
7.0000 0.5600 0.1727
7.0000 0.5800 0.1843
7.2000 0.1600 0.0237
7.2000 0.1800 0.0271
7.2000 0.2000 0.0311
7.2000 0.2200 0.0355
7.2000 0.2400 0.0404
7.2000 0.2600 0.0458
7.2000 0.2800 0.0515
7.2000 0.3000 0.0576
7.2000 0.3200 0.0642
7.2000 0.3400 0.0711
7.2000 0.3600 0.0784
7.2000 0.3800 0.0861
7.2000 0.4000 0.0943
7.2000 0.4200 0.1027
7.2000 0.4400 0.1116
7.2000 0.4600 0.1209
7.2000 0.4800 0.1305
7.2000 0.5000 0.1406
7.2000 0.5200 0.1510
7.2000 0.5400 0.1618
7.2000 0.5600 0.1730
7.2000 0.5800 0.1846
7.4000 0.1600 0.0236
7.4000 0.1800 0.0270
7.4000 0.2000 0.0310
7.4000 0.2200 0.0355
7.4000 0.2400 0.0404
7.4000 0.2600 0.0457
7.4000 0.2800 0.0515
7.4000 0.3000 0.0576
7.4000 0.3200 0.0642
7.4000 0.3400 0.0711
7.4000 0.3600 0.0785
7.4000 0.3800 0.0862
7.4000 0.4000 0.0943
7.4000 0.4200 0.1028
7.4000 0.4400 0.1117
7.4000 0.4600 0.1210
7.4000 0.4800 0.1307
7.4000 0.5000 0.1407
7.4000 0.5200 0.1512
7.4000 0.5400 0.1620
7.4000 0.5600 0.1732
7.4000 0.5800 0.1848
7.6000 0.1600 0.0235
7.6000 0.1800 0.0270
7.6000 0.2000 0.0310
7.6000 0.2200 0.0354
7.6000 0.2400 0.0404
7.6000 0.2600 0.0457
7.6000 0.2800 0.0515
7.6000 0.3000 0.0576
7.6000 0.3200 0.0642
7.6000 0.3400 0.0712
7.6000 0.3600 0.0785
7.6000 0.3800 0.0863
7.6000 0.4000 0.0944
7.6000 0.4200 0.1029
7.6000 0.4400 0.1118
7.6000 0.4600 0.1211
7.6000 0.4800 0.1308
7.6000 0.5000 0.1409
7.6000 0.5200 0.1514
7.6000 0.5400 0.1622
7.6000 0.5600 0.1735
7.6000 0.5800 0.1851
7.8000 0.1600 0.0234
7.8000 0.1800 0.0269
7.8000 0.2000 0.0309
7.8000 0.2200 0.0354
7.8000 0.2400 0.0403
7.8000 0.2600 0.0457
7.8000 0.2800 0.0515
7.8000 0.3000 0.0576
7.8000 0.3200 0.0642
7.8000 0.3400 0.0712
7.8000 0.3600 0.0786
7.8000 0.3800 0.0863
7.8000 0.4000 0.0945
7.8000 0.4200 0.1030
7.8000 0.4400 0.1120
7.8000 0.4600 0.1213
7.8000 0.4800 0.1310
7.8000 0.5000 0.1411
7.8000 0.5200 0.1516
7.8000 0.5400 0.1624
7.8000 0.5600 0.1737
7.8000 0.5800 0.1854
8.0000 0.1600 0.0234
8.0000 0.1800 0.0268
8.0000 0.2000 0.0309
8.0000 0.2200 0.0354
8.0000 0.2400 0.0403
8.0000 0.2600 0.0457
8.0000 0.2800 0.0515
8.0000 0.3000 0.0576
8.0000 0.3200 0.0642
8.0000 0.3400 0.0712
8.0000 0.3600 0.0786
8.0000 0.3800 0.0864
8.0000 0.4000 0.0946
8.0000 0.4200 0.1031
8.0000 0.4400 0.1121
8.0000 0.4600 0.1214
8.0000 0.4800 0.1311
8.0000 0.5000 0.1413
8.0000 0.5200 0.1518
8.0000 0.5400 0.1627
8.0000 0.5600 0.1739
8.0000 0.5800 0.1856
8.2000 0.1600 0.0233
8.2000 0.1800 0.0268
8.2000 0.2000 0.0308
8.2000 0.2200 0.0353
8.2000 0.2400 0.0403
8.2000 0.2600 0.0457
8.2000 0.2800 0.0515
8.2000 0.3000 0.0577
8.2000 0.3200 0.0643
8.2000 0.3400 0.0713
8.2000 0.3600 0.0787
8.2000 0.3800 0.0865
8.2000 0.4000 0.0946
8.2000 0.4200 0.1032
8.2000 0.4400 0.1122
8.2000 0.4600 0.1216
8.2000 0.4800 0.1313
8.2000 0.5000 0.1414
8.2000 0.5200 0.1520
8.2000 0.5400 0.1629
8.2000 0.5600 0.1742
8.2000 0.5800 0.1859
8.4000 0.1600 0.0232
8.4000 0.1800 0.0267
8.4000 0.2000 0.0307
8.4000 0.2200 0.0353
8.4000 0.2400 0.0402
8.4000 0.2600 0.0456
8.4000 0.2800 0.0515
8.4000 0.3000 0.0577
8.4000 0.3200 0.0643
