0.00000000 1.67014208
1.00000000 0.85050097
2.00000000 0.60197716
3.00000000 0.50527201
4.00000000 0.45961079
5.00000000 0.43653908
6.00000000 0.43195618
7.00000000 0.43293580
8.00000000 0.43932043
9.00000000 0.45331062
10.00000000 0.46158607
11.00000000 0.47258514
12.00000000 0.48393189
13.00000000 0.49648916
14.00000000 0.50516215
15.00000000 0.52001904
16.00000000 0.53103704
17.00000000 0.54505618
18.00000000 0.55194149
19.00000000 0.56668322
20.00000000 0.57532773
21.00000000 0.58464432
22.00000000 0.59529213
23.00000000 0.60868501
24.00000000 0.61636089
25.00000000 0.62281842
26.00000000 0.62921107
27.00000000 0.63957698
28.00000000 0.64703766
29.00000000 0.65601875
30.00000000 0.66252000
31.00000000 0.66870124
32.00000000 0.67990108
33.00000000 0.68551894
34.00000000 0.69270615
35.00000000 0.69884018
36.00000000 0.70482145
37.00000000 0.70907291
38.00000000 0.71589777
39.00000000 0.72625804
40.00000000 0.72892426
41.00000000 0.73553154
42.00000000 0.74553025
43.00000000 0.74787919
44.00000000 0.75294574
45.00000000 0.75630371
46.00000000 0.75836632
47.00000000 0.76715138
48.00000000 0.76940985
49.00000000 0.77634723
