0.00000000 0.60165191
1.00000000 0.67238782
2.00000000 1.14188748
3.00000000 1.52851074
4.00000000 1.65695617
5.00000000 1.60266132
6.00000000 1.60034228
7.00000000 1.44521239
8.00000000 1.35414093
9.00000000 1.20263870
10.00000000 1.32709358
11.00000000 1.11283010
12.00000000 1.02434497
13.00000000 0.85600765
14.00000000 0.98642865
15.00000000 0.88984241
16.00000000 0.91245278
17.00000000 1.02010068
18.00000000 0.88183463
19.00000000 0.72199456
20.00000000 0.83978223
21.00000000 0.83900157
22.00000000 0.91603828
23.00000000 0.87454764
24.00000000 1.06349995
25.00000000 0.85400855
26.00000000 0.80298320
27.00000000 0.77684882
28.00000000 0.81586076
29.00000000 1.10066526
30.00000000 0.76969866
31.00000000 0.82701008
32.00000000 0.79185346
33.00000000 0.80893013
34.00000000 0.64460102
35.00000000 0.71725726
36.00000000 1.29911453
37.00000000 0.64945249
38.00000000 0.90273538
39.00000000 0.76347922
40.00000000 0.98987038
41.00000000 0.86007946
42.00000000 1.02594087
43.00000000 0.78061342
44.00000000 0.95656614
45.00000000 0.85229845
46.00000000 0.85552662
47.00000000 1.51071502
48.00000000 0.81752210
49.00000000 1.17347506
