0.25	0.765355
0.75	1.54881
1.25	1.34021
1.75	0.976768
2.25	0.73727
2.75	0.598044
3.25	0.521044
3.75	0.478709
4.25	0.456128
4.75	0.446629
5.25	0.444161
5.75	0.445145
6.25	0.449088
6.75	0.454133
7.25	0.46002
7.75	0.467392
8.25	0.474888
8.75	0.482105
9.25	0.490036
9.75	0.498357
10.25	0.505845
10.75	0.513692
11.25	0.52153
11.75	0.528732
12.25	0.536558
12.75	0.543773
13.25	0.55107
13.75	0.557935
14.25	0.564818
14.75	0.571446
15.25	0.578118
15.75	0.584607
16.25	0.590606
16.75	0.596739
17.25	0.602655
17.75	0.608184
18.25	0.61394
18.75	0.619177
19.25	0.624328
19.75	0.629353
20.25	0.634529
20.75	0.639312
21.25	0.644068
21.75	0.648888
22.25	0.653385
22.75	0.657974
23.25	0.662281
23.75	0.666528
24.25	0.670648
24.75	0.674888
25.25	0.678597
25.75	0.682295
26.25	0.685869
26.75	0.689314
27.25	0.692982
27.75	0.696494
28.25	0.699815
28.75	0.703019
29.25	0.706648
29.75	0.709359
30.25	0.712446
30.75	0.715784
31.25	0.718651
31.75	0.721513
32.25	0.724482
32.75	0.727046
33.25	0.729938
33.75	0.732617
34.25	0.734995
34.75	0.737584
35.25	0.740251
35.75	0.742792
36.25	0.74507
36.75	0.747326
37.25	0.749727
37.75	0.751873
38.25	0.754261
38.75	0.756498
39.25	0.758388
39.75	0.760515
40.25	0.762621
40.75	0.764497
41.25	0.766536
41.75	0.768455
42.25	0.770935
42.75	0.77227
43.25	0.774373
43.75	0.77623
44.25	0.777782
44.75	0.779572
45.25	0.78131
45.75	0.783152
46.25	0.784474
46.75	0.786402
47.25	0.787847
47.75	0.789813
48.25	0.791014
48.75	0.792668
49.25	0.794292
49.75	0.795603
50.25	0.797403
50.75	0.798316
51.25	0.800227
51.75	0.801233
52.25	0.80301
52.75	0.804088
53.25	0.805403
53.75	0.806671
54.25	0.807971
54.75	0.809438
55.25	0.810555
55.75	0.811837
56.25	0.813421
56.75	0.8144
57.25	0.815334
57.75	0.816717
58.25	0.817941
58.75	0.819
59.25	0.820162
59.75	0.821287
60.25	0.822387
60.75	0.82338
61.25	0.82427
61.75	0.825341
62.25	0.826321
62.75	0.827703
63.25	0.828834
63.75	0.829415
64.25	0.830667
64.75	0.83156
65.25	0.832388
65.75	0.833465
66.25	0.834434
66.75	0.835536
67.25	0.836241
67.75	0.836913
68.25	0.838154
68.75	0.838735
69.25	0.840143
69.75	0.840807
70.25	0.841329
70.75	0.842293
71.25	0.843348
71.75	0.843865
72.25	0.845063
72.75	0.845682
73.25	0.846358
73.75	0.847073
74.25	0.847853
74.75	0.848979
75.25	0.849418
75.75	0.850268
76.25	0.851057
76.75	0.851946
77.25	0.852117
77.75	0.853391
78.25	0.853935
78.75	0.85491
79.25	0.855055
79.75	0.856042
80.25	0.856743
80.75	0.857303
81.25	0.858165
81.75	0.858667
82.25	0.859584
82.75	0.859913
83.25	0.86083
83.75	0.861318
84.25	0.861889
84.75	0.862618
85.25	0.863056
85.75	0.863351
86.25	0.863828
86.75	0.864799
87.25	0.865435
87.75	0.866072
88.25	0.866735
88.75	0.867367
89.25	0.867953
89.75	0.86839
90.25	0.868926
90.75	0.869624
91.25	0.870112
91.75	0.870685
92.25	0.871135
92.75	0.871505
93.25	0.872356
93.75	0.872773
94.25	0.873172
94.75	0.873617
95.25	0.874265
95.75	0.875
96.25	0.875524
96.75	0.875986
97.25	0.876435
97.75	0.876699
98.25	0.877189
98.75	0.877774
99.25	0.878033
99.75	0.878601
100.25	0.8793
100.75	0.87946
101.25	0.879811
101.75	0.880378
