0.	1.
0.5	0.997568
1.	0.990637
1.5	0.979593
2.	0.965025
2.5	0.947614
3.	0.92806
3.5	0.90704
4.	0.885043
4.5	0.862597
5.	0.840109
5.5	0.817792
6.	0.79588
6.5	0.774518
7.	0.753792
7.5	0.733779
8.	0.714492
8.5	0.695964
9.	0.678173
9.5	0.661115
10.	0.644783
10.5	0.629096
11.	0.614046
11.5	0.599613
12.	0.585779
12.5	0.57253
13.	0.559855
13.5	0.547742
14.	0.536183
14.5	0.52517
15.	0.514694
15.5	0.5045
16.	0.494678
16.5	0.485207
17.	0.476068
17.5	0.467244
18.	0.458721
18.5	0.450486
19.	0.442527
19.5	0.434832
20.	0.427396
