0.1	0.99128
0.3	1.0665
0.5	0.86412
0.7	0.65601
0.9	0.63939
1.1	0.61884
1.3	0.67259
1.5	0.72977
1.7	0.78527
1.9	0.85178
2.1	0.96154
2.3	1.07793
2.5	1.18699
2.7	1.32526
2.9	1.46056
3.1	1.62272
3.3	1.8565
3.5	1.98597
3.7	2.17924
3.9	2.36874
4.1	2.49304
4.3	2.70345
4.5	2.9944
4.7	3.28922
4.9	3.45356
5.1	3.24051
5.3	3.19449
5.5	3.90923
5.7	3.63022
5.9	4.07948
6.1	3.87872
6.3	4.60365
6.5	4.69551
6.7	4.25965
6.9	5.28828
7.1	4.17315
7.3	4.0385
7.5	4.60448
7.7	4.87487
7.9	4.20989
8.1	5.19246
8.3	4.02362
8.5	5.80304
8.7	4.66174
8.9	5.17146
9.1	4.79646
9.3	5.43028
9.5	6.33505
9.7	4.2799
9.9	4.79454
10.1	7.12001
10.3	5.87916
10.5	4.32273
10.7	3.16567
10.9	6.08553
11.1	3.61242
11.3	4.40188
11.5	10.22835
11.7	5.87822
11.9	4.74397
