0.255 	 0.503
1.255 	 0.803
2.255 	 1.285
3.255 	 1.696
4.255 	 1.840
5.255 	 1.829
6.255 	 1.738
7.255 	 1.660
8.255 	 1.619
9.255 	 1.560
10.255 	 1.489
11.255 	 1.406
12.255 	 1.372
13.255 	 1.353
14.255 	 1.316
15.255 	 1.285
16.255 	 1.254
17.255 	 1.233
18.255 	 1.218
19.255 	 1.210
