0.75 0.9590309
0.85 1.1170246
0.95 1.3006334
1.05 1.6571343
1.15 1.7961477
1.3 2.3678681
1.5 3.1256988
1.7 3.835114
1.9 4.6573998
2.1 5.1591449
2.3 5.8144724
2.8 6.7746093
3.6 7.4445001
4.4 6.9687614
5.2 5.5632098
6 4.4913482
6.8 3.3065307
8.4 2.2998157
10.8 1.4743617
13.2 1.1979558
16.8 1.0831501
21.6 1.0878873
26.4 1.0963107
32 1.10668
38.4 1.0797931
44.8 1.0761693
54.4 1.0766192
67.2 1.0656106
80 1.0433199
95 1.0173755
112.2 1.0144055
130.4 0.99241806
152.5 0.91293361
207.5 0.816003

