0.16    0.0    0.0
0.16    0.2    0.0127967
0.16    0.4    0.0180402
0.16    0.6    0.0181859
0.16    0.8    0.0215399
0.16    1    0.0235227
0.16    1.2    0.0336817
0.16    1.4    0.0363493
0.16    1.6    0.0382544
0.16    1.8    0.042745
0.16    2    0.0417388
0.16    2.2    0.0456245
0.16    2.4    0.0503117
0.16    2.6    0.0536335
0.16    2.8    0.0546695
0.16    3    0.057182
0.16    3.2    0.0599232
0.16    3.4    0.0601788
0.16    3.6    0.0618253
0.16    3.8    0.0623897
0.16    4    0.0643954
0.16    4.2    0.0650895
0.16    4.4    0.0659809
0.16    4.6    0.0679074
0.16    4.8    0.0685782
0.16    5    0.0685807
0.16    5.2    0.0694721
0.16    5.4    0.0698243
0.16    5.6    0.06946
0.16    5.8    0.0707338
0.16    6    0.0716362
0.16    6.2    0.0724558
0.16    6.4    0.0726002
0.16    6.6    0.0720079
0.16    6.8    0.0727683
0.16    7    0.0723231
0.16    7.2    0.0735222
0.16    7.4    0.073552
0.16    7.6    0.0727295
0.16    7.8    0.0731744
0.16    8    0.0734038
0.16    8.2    0.0727782
0.16    8.4    0.0716901
0.16    8.6    0.071494
0.16    8.8    0.0718461
0.16    9    0.0708902
0.16    9.2    0.0704512
0.16    9.4    0.0700196
0.16    9.6    0.0685644
0.16    9.8    0.0689322
0.16    10    0.0681817
0.16    10.2    0.0686313
0.16    10.4    0.0672452
0.16    10.6    0.0674831
0.16    10.8    0.066704
0.16    11    0.0658754
0.16    11.2    0.0651304
0.16    11.4    0.0648472
0.16    11.6    0.0642419
0.16    11.8    0.0649836
0.16    12    0.0639277
0.16    12.2    0.0632409
0.16    12.4    0.0639828
0.16    12.6    0.0633724
0.16    12.8    0.0623271
0.16    13    0.0624147
0.16    13.2    0.0614347
0.16    13.4    0.0601787
0.16    13.6    0.0606784
0.16    13.8    0.0605509
0.16    14    0.0607381
0.16    14.2    0.0592299
0.16    14.4    0.0588636
0.16    14.6    0.0587643
0.16    14.8    0.0581897
0.16    15    0.0589513
0.16    15.2    0.0576859
0.16    15.4    0.0577133
0.16    15.6    0.0570409
0.16    15.8    0.0567993
0.16    16    0.0569719
0.16    16.2    0.0567661
0.16    16.4    0.0556783
0.16    16.6    0.0559296
0.16    16.8    0.0550279
0.16    17    0.0552966
0.16    17.2    0.0542315
0.16    17.4    0.0546288
0.16    17.6    0.0540696
0.16    17.8    0.0535086
0.16    18    0.0536992
0.16    18.2    0.0529929
0.16    18.4    0.0528046
0.16    18.6    0.0526447
0.16    18.8    0.0528383
0.16    19    0.0522865
0.16    19.2    0.0518753
0.16    19.4    0.0526361
0.16    19.6    0.0505109
0.16    19.8    0.0503174
0.16    20    0.0503595
0.16    20.2    0.0500122
0.16    20.4    0.0496825
0.16    20.6    0.0503295
0.16    20.8    0.049489
0.16    21    0.0486385
0.16    21.2    0.0489216
0.16    21.4    0.048694
0.16    21.6    0.0480146
0.16    21.8    0.0482651
0.16    22    0.0485174
0.16    22.2    0.0479381
0.16    22.4    0.0477289
0.16    22.6    0.0471697
0.16    22.8    0.0471886
0.16    23    0.046964
0.16    23.2    0.0466953
0.16    23.4    0.0463938
0.16    23.6    0.0462013
0.16    23.8    0.0453496
0.16    24    0.0450326
0.16    24.2    0.0453424
0.16    24.4    0.0440018
0.16    24.6    0.0449161
0.16    24.8    0.0437041
0.16    25    0.0440482
0.16    25.2    0.0432666
0.16    25.4    0.0437416
0.16    25.6    0.0437703
0.16    25.8    0.0425111
0.16    26    0.0422498
0.16    26.2    0.0424499
0.16    26.4    0.0422773
0.16    26.6    0.0421476
0.16    26.8    0.041436
0.16    27    0.041646
0.16    27.2    0.0412963
0.16    27.4    0.0408494
0.16    27.6    0.040816
0.16    27.8    0.040583
0.16    28    0.0408418
0.16    28.2    0.0403497
0.16    28.4    0.0397921
0.16    28.6    0.0398084
0.16    28.8    0.0408152
0.16    29    0.0394346
0.16    29.2    0.0396909
0.16    29.4    0.0388318
0.16    29.6    0.0385826
0.16    29.8    0.0389793
0.16    30    0.0384443
0.16    30.2    0.0388284
0.16    30.4    0.0385688
0.16    30.6    0.0379305
0.16    30.8    0.0378464
0.16    31    0.03792
0.16    31.2    0.0372532
0.16    31.4    0.0371072
0.16    31.6    0.037192
0.16    31.8    0.0364484
0.16    32    0.0371417
0.16    32.2    0.0369076
0.16    32.4    0.0364015
0.16    32.6    0.0357495
0.16    32.8    0.0362668
0.16    33    0.0359242
0.16    33.2    0.0365577
0.16    33.4    0.0353385
0.16    33.6    0.0356687
0.16    33.8    0.0349437
0.16    34    0.0348695
0.16    34.2    0.0351731
0.16    34.4    0.0349615
0.16    34.6    0.0344247
0.16    34.8    0.0345927
0.16    35    0.0343952
0.16    35.2    0.0341686
0.16    35.4    0.0342609
0.16    35.6    0.0330944
0.16    35.8    0.033846
0.16    36    0.0342189
0.16    36.2    0.0334016
0.16    36.4    0.0335278
0.16    36.6    0.0336473
0.16    36.8    0.0335307
0.16    37    0.0326963
0.16    37.2    0.0324778
0.16    37.4    0.0329722
0.16    37.6    0.0327069
0.16    37.8    0.0322905
0.16    38    0.0322607
0.16    38.2    0.0322758
0.16    38.4    0.0324009
0.16    38.6    0.0315964
0.16    38.8    0.0313149
0.16    39    0.0319982
0.16    39.2    0.0315713
0.16    39.4    0.0314399
0.16    39.6    0.031402
0.16    39.8    0.0313785
0.16    40    0.0312232
0.18    0.0    0.0
0.18    0.2    0.0198702
0.18    0.4    0.0250678
0.18    0.6    0.0280442
0.18    0.8    0.0295871
0.18    1    0.0282352
0.18    1.2    0.038955
0.18    1.4    0.0413514
0.18    1.6    0.0468913
0.18    1.8    0.0508475
0.18    2    0.0527464
0.18    2.2    0.0568126
0.18    2.4    0.0600215
0.18    2.6    0.0628098
0.18    2.8    0.0660746
0.18    3    0.0688622
0.18    3.2    0.0700812
0.18    3.4    0.0716213
0.18    3.6    0.0726072
0.18    3.8    0.07396
0.18    4    0.0759313
0.18    4.2    0.0771105
0.18    4.4    0.0782915
0.18    4.6    0.0802638
0.18    4.8    0.0794525
0.18    5    0.0822565
0.18    5.2    0.0835366
0.18    5.4    0.0838896
0.18    5.6    0.0831178
0.18    5.8    0.0833417
0.18    6    0.0852372
0.18    6.2    0.0857306
0.18    6.4    0.0856433
0.18    6.6    0.0860435
0.18    6.8    0.0850096
0.18    7    0.0860943
0.18    7.2    0.0873295
0.18    7.4    0.0858674
0.18    7.6    0.0865916
0.18    7.8    0.0868188
0.18    8    0.0858698
0.18    8.2    0.086482
0.18    8.4    0.0849694
0.18    8.6    0.0859945
0.18    8.8    0.0842156
0.18    9    0.0839484
0.18    9.2    0.0841101
0.18    9.4    0.0835417
0.18    9.6    0.0827966
0.18    9.8    0.0827272
0.18    10    0.0826947
0.18    10.2    0.0817781
0.18    10.4    0.0808127
0.18    10.6    0.0803872
0.18    10.8    0.0800697
0.18    11    0.0789294
0.18    11.2    0.0787728
0.18    11.4    0.0783171
0.18    11.6    0.0780595
0.18    11.8    0.0783553
0.18    12    0.0776451
0.18    12.2    0.0770184
0.18    12.4    0.076377
0.18    12.6    0.0755232
0.18    12.8    0.0754965
0.18    13    0.0755543
0.18    13.2    0.0747402
0.18    13.4    0.0743194
0.18    13.6    0.0737926
0.18    13.8    0.072976
0.18    14    0.0721038
0.18    14.2    0.0739031
0.18    14.4    0.0725325
0.18    14.6    0.0717566
0.18    14.8    0.071729
0.18    15    0.0710211
0.18    15.2    0.0699354
0.18    15.4    0.0692378
0.18    15.6    0.0690651
0.18    15.8    0.0694268
0.18    16    0.0684079
0.18    16.2    0.0691133
0.18    16.4    0.0678416
0.18    16.6    0.0676524
0.18    16.8    0.0676661
0.18    17    0.0671138
0.18    17.2    0.0659192
0.18    17.4    0.0658933
0.18    17.6    0.066076
0.18    17.8    0.0661108
0.18    18    0.0656917
0.18    18.2    0.0655035
0.18    18.4    0.06492
0.18    18.6    0.0638072
0.18    18.8    0.063931
0.18    19    0.0638722
0.18    19.2    0.0622703
0.18    19.4    0.0627051
0.18    19.6    0.063209
0.18    19.8    0.0626788
0.18    20    0.0625102
0.18    20.2    0.0619508
0.18    20.4    0.0613707
0.18    20.6    0.0611327
0.18    20.8    0.0608156
0.18    21    0.0598127
0.18    21.2    0.0601959
0.18    21.4    0.0596131
0.18    21.6    0.0585804
0.18    21.8    0.0582502
0.18    22    0.058824
0.18    22.2    0.0586057
0.18    22.4    0.0588035
0.18    22.6    0.0582568
0.18    22.8    0.0569151
0.18    23    0.0582548
0.18    23.2    0.0566222
0.18    23.4    0.0575456
0.18    23.6    0.0562983
0.18    23.8    0.0558189
0.18    24    0.0554674
0.18    24.2    0.0564594
0.18    24.4    0.0552422
0.18    24.6    0.0545789
0.18    24.8    0.055197
0.18    25    0.0546402
0.18    25.2    0.0538323
0.18    25.4    0.053322
0.18    25.6    0.0540439
0.18    25.8    0.0526997
0.18    26    0.0525469
0.18    26.2    0.0527832
0.18    26.4    0.0512562
0.18    26.6    0.0517205
0.18    26.8    0.0514785
0.18    27    0.0519146
0.18    27.2    0.0510602
0.18    27.4    0.0507981
0.18    27.6    0.0504559
0.18    27.8    0.0505152
0.18    28    0.0503355
0.18    28.2    0.0496522
0.18    28.4    0.0496135
0.18    28.6    0.0494239
0.18    28.8    0.0496126
0.18    29    0.0490636
0.18    29.2    0.0483013
0.18    29.4    0.0488371
0.18    29.6    0.0483913
0.18    29.8    0.0483712
0.18    30    0.047734
0.18    30.2    0.047503
0.18    30.4    0.0463423
0.18    30.6    0.04807
0.18    30.8    0.0473033
0.18    31    0.0461295
0.18    31.2    0.0465878
0.18    31.4    0.0470092
0.18    31.6    0.0462934
0.18    31.8    0.0458021
0.18    32    0.0450637
0.18    32.2    0.0450689
0.18    32.4    0.0451111
0.18    32.6    0.0448459
0.18    32.8    0.044308
0.18    33    0.0444764
0.18    33.2    0.0449009
0.18    33.4    0.04422
0.18    33.6    0.0441538
0.18    33.8    0.0432385
0.18    34    0.0434021
0.18    34.2    0.0427256
0.18    34.4    0.0431553
0.18    34.6    0.043276
0.18    34.8    0.0427642
0.18    35    0.0432912
0.18    35.2    0.0422219
0.18    35.4    0.0424389
0.18    35.6    0.0424559
0.18    35.8    0.042125
0.18    36    0.0417655
0.18    36.2    0.0415306
0.18    36.4    0.0415181
0.18    36.6    0.0411934
0.18    36.8    0.0411364
0.18    37    0.0406164
0.18    37.2    0.0412033
0.18    37.4    0.0411607
0.18    37.6    0.0404126
0.18    37.8    0.0410271
0.18    38    0.0403687
0.18    38.2    0.0400703
0.18    38.4    0.0396518
0.18    38.6    0.039271
0.18    38.8    0.0400316
0.18    39    0.039231
0.18    39.2    0.0391788
0.18    39.4    0.0395801
0.18    39.6    0.0382862
0.18    39.8    0.0388582
0.18    40    0.0383754
0.2    0.0    0.0
0.2    0.2    0.0286398
0.2    0.4    0.0350846
0.2    0.6    0.036779
0.2    0.8    0.0376789
0.2    1    0.0354184
0.2    1.2    0.045956
0.2    1.4    0.047281
0.2    1.6    0.0530261
0.2    1.8    0.0592659
0.2    2    0.0622498
0.2    2.2    0.0680023
0.2    2.4    0.06997
0.2    2.6    0.0764576
0.2    2.8    0.0768661
0.2    3    0.078426
0.2    3.2    0.0807496
0.2    3.4    0.0812177
0.2    3.6    0.0841706
0.2    3.8    0.0865302
0.2    4    0.0875456
0.2    4.2    0.0880928
0.2    4.4    0.0909693
0.2    4.6    0.091749
0.2    4.8    0.0928106
0.2    5    0.0937982
0.2    5.2    0.0935986
0.2    5.4    0.0954196
0.2    5.6    0.0959317
0.2    5.8    0.0960861
0.2    6    0.0983913
0.2    6.2    0.0979324
0.2    6.4    0.0984821
0.2    6.6    0.0994827
0.2    6.8    0.099217
0.2    7    0.0990673
0.2    7.2    0.0990697
0.2    7.4    0.09968
0.2    7.6    0.09879
0.2    7.8    0.0998855
0.2    8    0.100303
0.2    8.2    0.0994267
0.2    8.4    0.0987031
0.2    8.6    0.0984723
0.2    8.8    0.0979694
0.2    9    0.0984991
0.2    9.2    0.0975115
0.2    9.4    0.0976632
